RecommendationID,Gender,BodyType,SkinTone,AestheticID,OccasionID,Topwear,Bottomwear,Footwear,Accessory,CreatedAt
178,Male,Oval,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
179,Male,Oval,Fair,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
180,Male,Oval,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Watch ,2025-05-21 13:57:56
181,Male,Rectangle,Brown,2,1,T-shirt (Black) + Tuxedo Jacket (Black),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),No Match,2025-05-21 13:57:56
182,Male,Rectangle,Brown,3,1,T-shirt (White) + Oversized Jacket (Black),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
183,Male,Rectangle,Brown,1,1,T-shirt (White) + Casual Blazer (Light Blue),Linen Pants (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
184,Male,Triangle,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
185,Male,Triangle,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
186,Male,Triangle,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
187,Male,Regular,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
188,Male,Regular,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
189,Male,Regular,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
190,Male,Regular,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
191,Male,Regular,Brown,3,1,Graphic Tee (White),Fitted Denim (Dark Blue),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
192,Male,Regular,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
193,Male,Inverted Triangle,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
194,Male,Inverted Triangle,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
195,Male,Inverted Triangle,Brown,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Sneakers (White),Watch ,2025-05-21 13:57:56
196,Male,Oval,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
197,Male,Oval,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
198,Male,Oval,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
199,Male,Rectangle,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
200,Male,Rectangle,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
201,Male,Rectangle,Dark,1,1,T-shirt (White) + Casual Blazer (Light Blue),Linen Pants (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
202,Male,Triangle,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
203,Male,Triangle,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
204,Male,Triangle,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
205,Male,Regular,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
206,Male,Regular,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
207,Male,Regular,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
208,Male,Regular,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
209,Male,Regular,Dark,3,1,Graphic Tee (White),Fitted Denim (Dark Blue),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
210,Male,Regular,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
211,Male,Inverted Triangle,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
212,Male,Inverted Triangle,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
213,Male,Inverted Triangle,Dark,1,1,Oversized Striped Shirt (White & Stripes),Wide-Leg Jeans (White),Sneakers (White),Watch ,2025-05-21 13:57:56
214,Male,Oval,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
215,Male,Oval,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
216,Male,Oval,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
217,Male,Rectangle,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
218,Male,Rectangle,Fair,3,1,T-shirt (White) + Oversized Jacket (Black),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
219,Male,Rectangle,Fair,1,1,T-shirt (Beige) + Casual Blazer (Light Blue),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Black Buckle Belt (Black),2025-05-21 13:57:56
220,Male,Triangle,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
221,Male,Triangle,Fair,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
222,Male,Triangle,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
223,Male,Regular,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
224,Male,Regular,Fair,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
225,Male,Regular,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Watch ,2025-05-21 13:57:56
226,Male,Regular,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
227,Male,Regular,Fair,3,1,Graphic Tee (White),Fitted Denim (Dark Blue),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
228,Male,Regular,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Watch ,2025-05-21 13:57:56
229,Male,Inverted Triangle,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
230,Male,Inverted Triangle,Fair,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
231,Male,Inverted Triangle,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Watch ,2025-05-21 13:57:56
232,Male,Oval,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
233,Male,Oval,Fair,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
234,Male,Oval,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Watch ,2025-05-21 13:57:56
235,Male,Rectangle,Brown,2,1,T-shirt (Black) + Tuxedo Jacket (Black),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),No Match,2025-05-21 13:57:56
236,Male,Rectangle,Brown,3,1,T-shirt (White) + Oversized Jacket (Black),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
237,Male,Rectangle,Brown,1,1,T-shirt (White) + Casual Blazer (Light Blue),Linen Pants (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
238,Male,Triangle,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
239,Male,Triangle,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
240,Male,Triangle,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
241,Male,Regular,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
242,Male,Regular,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
243,Male,Regular,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
244,Male,Regular,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
245,Male,Regular,Brown,3,1,Graphic Tee (White),Fitted Denim (Dark Blue),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
246,Male,Regular,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
247,Male,Inverted Triangle,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
248,Male,Inverted Triangle,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
249,Male,Inverted Triangle,Brown,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Sneakers (White),Watch ,2025-05-21 13:57:56
250,Male,Oval,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
251,Male,Oval,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
252,Male,Oval,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
253,Male,Rectangle,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
254,Male,Rectangle,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
255,Male,Rectangle,Dark,1,1,T-shirt (White) + Casual Blazer (Light Blue),Linen Pants (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
256,Male,Triangle,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
257,Male,Triangle,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
258,Male,Triangle,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
259,Male,Regular,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
260,Male,Regular,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
261,Male,Regular,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
262,Male,Regular,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
263,Male,Regular,Dark,3,1,Graphic Tee (White),Fitted Denim (Dark Blue),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
264,Male,Regular,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
265,Male,Inverted Triangle,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
266,Male,Inverted Triangle,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
267,Male,Inverted Triangle,Dark,1,1,Oversized Striped Shirt (White & Stripes),Wide-Leg Jeans (White),Sneakers (White),Watch ,2025-05-21 13:57:56
268,Male,Oval,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
269,Male,Oval,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
270,Male,Oval,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
271,Male,Rectangle,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
272,Male,Rectangle,Fair,3,1,T-shirt (White) + Oversized Jacket (Black),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
273,Male,Rectangle,Fair,1,1,T-shirt (Beige) + Casual Blazer (Light Blue),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Silver Chain Necklace (Silver),2025-05-21 13:57:56
274,Male,Triangle,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
275,Male,Triangle,Fair,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
276,Male,Triangle,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Watch ,2025-05-21 13:57:56
277,Male,Regular,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
278,Male,Regular,Fair,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
279,Male,Regular,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Watch ,2025-05-21 13:57:56
280,Male,Regular,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
281,Male,Regular,Fair,3,1,Graphic Tee (White),Fitted Denim (Dark Blue),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
282,Male,Regular,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Watch ,2025-05-21 13:57:56
283,Male,Inverted Triangle,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
284,Male,Inverted Triangle,Fair,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
285,Male,Inverted Triangle,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
286,Male,Oval,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
287,Male,Oval,Fair,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
288,Male,Oval,Fair,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),Watch ,2025-05-21 13:57:56
289,Male,Rectangle,Brown,2,1,T-shirt (Black) + Tuxedo Jacket (Black),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),No Match,2025-05-21 13:57:56
290,Male,Rectangle,Brown,3,1,T-shirt (White) + Oversized Jacket (Black),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
291,Male,Rectangle,Brown,1,1,T-shirt (White) + Casual Blazer (Light Blue),Linen Pants (White),Sneakers (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
292,Male,Triangle,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
293,Male,Triangle,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
294,Male,Triangle,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
295,Male,Regular,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
296,Male,Regular,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
297,Male,Regular,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
298,Male,Regular,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
299,Male,Regular,Brown,3,1,Graphic Tee (White),Fitted Denim (Dark Blue),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
300,Male,Regular,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
301,Male,Inverted Triangle,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
302,Male,Inverted Triangle,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
303,Male,Inverted Triangle,Brown,1,1,Satin Shirt (Pastel Pink),Wide-Leg Jeans (Light Blue),Sneakers (White),Watch ,2025-05-21 13:57:56
304,Male,Oval,Brown,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
305,Male,Oval,Brown,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),No Match,2025-05-21 13:57:56
306,Male,Oval,Brown,1,1,Satin Shirt (Pastel Pink),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
307,Male,Rectangle,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
308,Male,Rectangle,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
309,Male,Rectangle,Dark,1,1,T-shirt (White) + Casual Blazer (Light Blue),Linen Pants (White),Sneakers (White),Black Buckle Belt (Black),2025-05-21 13:57:56
310,Male,Triangle,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
311,Male,Triangle,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
312,Male,Triangle,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
313,Male,Regular,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
314,Male,Regular,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
315,Male,Regular,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
316,Male,Regular,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
317,Male,Regular,Dark,3,1,Graphic Tee (White),Fitted Denim (Dark Blue),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
318,Male,Regular,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
319,Male,Inverted Triangle,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
320,Male,Inverted Triangle,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
321,Male,Inverted Triangle,Dark,1,1,Oversized Striped Shirt (White & Stripes),Wide-Leg Jeans (White),Sneakers (White),Watch ,2025-05-21 13:57:56
322,Male,Oval,Dark,2,1,Spread Collar Dress Shirt (White),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
323,Male,Oval,Dark,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),White Cap (White),2025-05-21 13:57:56
324,Male,Oval,Dark,1,1,Oversized Striped Shirt (White & Stripes),Linen Pants (White),Sneakers (White),Watch ,2025-05-21 13:57:56
325,Male,Rectangle,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
326,Male,Rectangle,Fair,3,1,T-shirt (White) + Oversized Jacket (Black),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
327,Male,Rectangle,Fair,1,1,T-shirt (Beige) + Casual Blazer (Light Blue),Wide-Leg Jeans (Light Blue),Oxfords (Light Brown),White Pocket Square (White),2025-05-21 13:57:56
328,Male,Triangle,Fair,2,1,French Cuff Shirt (Ivory),Tuxedo Trousers (Black),Patent Leather Oxfords (Black),Watch ,2025-05-21 13:57:56
329,Male,Triangle,Fair,3,1,Graphic Tee (White),Distressed Jeans (Black),Chunky Sneakers (White),Black Cap (Black),2025-05-21 13:57:56
